item	nak	nek	naknek
n i n cs t e l e n	0	54	0.000
n i t r o g é n	0	76	0.000
n ő	0	4270	0.000
n ő i e s	0	38	0.000
n ő i e s s é g	0	4	0.000
n ő n e m ű	0	8	0.000
n ö v e k e d é s	0	4970	0.000
n ö v e k m é ny	0	86	0.000
n ö v e k v ő	0	13	0.000
n ö v e l é s	0	71	0.000
n ö v é ny	0	2530	0.000
n ö v é ny e k	0	2390	0.000
n ö v é ny z e t	0	249	0.000
n ö v é s	0	57	0.000
ny e g l e s é g	0	29	0.000
ny é l	0	60	0.000
ny e l e	0	169	0.000
ny e l é s	0	10	0.000
ny e l v e k	0	830	0.000
ny e l v ű	0	31	0.000
ny e r e g	0	75	0.000
ny e r e m é ny	0	163	0.000
ny e r é s	0	25	0.000
ny e r e s é g	0	564	0.000
ny e r é sz k e d é s	0	40	0.000
ny e r g e s	0	20	0.000
ny e r ő	0	16	0.000
ny e r s	0	201	0.000
ny e r t	0	20	0.000
ny e r t e s	0	3600	0.000
ny e r t e s e k	0	1510	0.000
ny e s t	0	20	0.000
ny ö g é s	0	13	0.000
ny ű g	0	64	0.000
ny ü zs g é s	0	51	0.000
o b e l i sz k	0	31	0.000
ö b l í t é s	0	9	0.000
ö b ö l	0	174	0.000
ö cs	0	22	0.000
ö cs k ö s	0	34	0.000
o k k e r	0	6	0.000
ö k ö l	0	46	0.000
ö k ö r	0	619	0.000
ö k ö r s é g	0	37	0.000
ö l d ö k l é s	0	118	0.000
ö l e b	0	28	0.000
ö l e l é s	0	141	0.000
ö l e l g e t é s	0	34	0.000
ö l e l k e z é s	0	15	0.000
ö l é s	0	64	0.000
ö l t é s	0	15	0.000
ö l t ö ny	0	46	0.000
ö l t ö z e t	0	111	0.000
ö l t ö z k ö d é s	0	118	0.000
ö l t ö z ö t t	0	70	0.000
ö ly v	0	22	0.000
ö m l e n g é s	0	21	0.000
ö n b e cs ü l é s	0	64	0.000
ö n e l é g ü l t	0	16	0.000
ö n e l e m z é s	0	20	0.000
ö n h i t t	0	26	0.000
ö n h i t t s é g	0	32	0.000
ö n j e l ö l t	0	6	0.000
ö n k é n t e l e n	0	15	0.000
ö n k é n t e s	0	931	0.000
ö n k é ny	0	339	0.000
ö n k í v ü l e t	0	18	0.000
ö n t e l t s é g	0	31	0.000
ö n t é s	0	16	0.000
ö n t ö t t	0	13	0.000
ö n t v é ny	0	13	0.000
ö n v é d e l e m	0	185	0.000
ö n z é s	0	505	0.000
ö n z e t l e n s é g	0	64	0.000
ö n z ő	0	57	0.000
o p e r e t t	0	156	0.000
ö r d ö g	0	3290	0.000
ö r d ö n g ö s	0	23	0.000
ö r d ö n g ö s s é g	0	12	0.000
ö r e g	0	4240	0.000
ö r e g e b b	0	331	0.000
ö r e g e d é s	0	205	0.000
ö r e g e k	0	1600	0.000
ö r e g e m	0	43	0.000
ö r e g e s	0	28	0.000
ö r e g s é g	0	143	0.000
ő r i z e t	0	6	0.000
ö r m é ny	0	118	0.000
ö r ö k	0	601	0.000
ö r ö k l é s	0	137	0.000
ö r ö k l e t e s	0	25	0.000
ö r ö k ö s	0	569	0.000
ö r ö k s é g	0	914	0.000
ö r ö m	0	2210	0.000
ö r ö m ö k	0	369	0.000
ö r ö m t e l e n	0	24	0.000
ő r s	0	22	0.000
ő r s é g	0	43	0.000
ő r ü l e t	0	39	0.000
ő r ü l t	0	115	0.000
ő r ü l t s é g	0	54	0.000
ö r v e n d e t e s	0	750	0.000
ö r v e n d e z é s	0	37	0.000
ö r v é ny	0	129	0.000
o r v l ö v é sz	0	21	0.000
ő s	0	12	0.000
ő s ö k	0	29	0.000
ö s sz e s	0	536	0.000
ö s sz k é p	0	60	0.000
ö s sz t e r m e l é s	0	19	0.000
ö s v é ny	0	252	0.000
ö s v é ny e k	0	32	0.000
ő sz	0	36	0.000
ő sz i n t e s é g	0	28	0.000
ő sz i n t é t l e n	0	11	0.000
ó sz ö v e t s é g	0	134	0.000
ö sz t ö k é l é s	0	15	0.000
ö sz t ö n	0	480	0.000
ö sz t ö n ö k	0	240	0.000
ö sz t ö n ö s	0	60	0.000
ö sz t ö n z é s	0	215	0.000
ö sz t ö n z ő	0	19	0.000
ö sz v é r	0	76	0.000
ö t	0	629	0.000
ö t l e t	0	6850	0.000
ö t l e t e k	0	465	0.000
ö t l e t e s	0	280	0.000
ö t l e t e s s é g	0	14	0.000
ö t ö s	0	115	0.000
ö t v e n	0	103	0.000
ö t v ö z e t	0	45	0.000
ö v	0	247	0.000
ö v é i k	0	63	0.000
ö v e z e t	0	725	0.000
ő z	0	15	0.000
ö z ö n	0	40	0.000
ö z v e gy	0	754	0.000
ö z v e gy s é g	0	15	0.000
p á c i e n s	0	1580	0.000
p a r a m é t e r	0	706	0.000
p a r f ü m	0	78	0.000
p a r v e n ü	0	33	0.000
p e ch	0	91	0.000
p e ch e s	0	61	0.000
p e cs é t	0	148	0.000
p e j	0	17	0.000
p é k s é g	0	79	0.000
p e n é sz	0	52	0.000
p e n g e	0	132	0.000
p é n i sz	0	65	0.000
p e n ny	0	24	0.000
p é n z	0	5570	0.000
p é n z e m	0	45	0.000
p é n z e s	0	24	0.000
p é n z t e l e n s é g	0	40	0.000
p é p	0	21	0.000
p e p e cs e l é s	0	14	0.000
p e r c	0	629	0.000
p e r c e k	0	212	0.000
p e r e c	0	54	0.000
p e r e k	0	1260	0.000
p e r e m	0	44	0.000
p e r e s	0	14	0.000
p e r e s k e d é s	0	97	0.000
p e r g a m e n	0	48	0.000
p e r m a n e n s	0	24	0.000
p e r m e t e z	0	190	0.000
p e r s e ly	0	29	0.000
p e r v e r z	0	254	0.000
p e s t i s	0	108	0.000
p e t e	0	17	0.000
p e t ő f i	0	84	0.000
p e t r e zs e ly e m	0	49	0.000
p e ty h ü d t	0	12	0.000
p e zs g é s	0	63	0.000
p i c i	0	490	0.000
p i h e	0	13	0.000
p i h e n é s	0	531	0.000
p i h e n ő	0	16	0.000
p i h e n t e t é s	0	13	0.000
p i k k e ly	0	16	0.000
p i k n i k	0	44	0.000
p i l l e	0	25	0.000
p i l l é r	0	152	0.000
p i n g v i n	0	78	0.000
p i n ty	0	33	0.000
p i p i	0	46	0.000
p i s i	0	11	0.000
p i t e	0	31	0.000
p i t i	0	27	0.000
p i t i á n e r	0	37	0.000
p l é d	0	7	0.000
p ö cs	0	56	0.000
p ö k h e n d i	0	28	0.000
p ö k h e n d i s é g	0	11	0.000
p o l l e n	0	15	0.000
p ö r	0	83	0.000
p ö r g é s	0	53	0.000
p ö r g e t é s	0	16	0.000
p o t e n s	0	15	0.000
p ö t ty	0	19	0.000
p ö t ty ö s	0	9	0.000
p r e c e d e n s	0	136	0.000
p r e c e d e n s e k	0	11	0.000
p r e c í z	0	148	0.000
p r é m	0	23	0.000
p r e m i e r	0	358	0.000
p r é r i	0	32	0.000
p r é s	0	12	0.000
p r e s b i t e r	0	107	0.000
p r é s e l é s	0	7	0.000
p r e sz t í zs	0	149	0.000
p r é z l i	0	20	0.000
p r í m	0	60	0.000
p r i m i t í v s é g	0	26	0.000
p r o p e l l e r	0	17	0.000
p r o t é z i s	0	22	0.000
p r ű d	0	7	0.000
p sz i ch é	0	118	0.000
p u l ó v e r	0	13	0.000
p ü n k ö s d	0	592	0.000
p ü r é	0	26	0.000
p ü s p ö k s é g	0	663	0.000
r e a g e n s	0	8	0.000
r e c e p t	0	265	0.000
r e c e p t j e	0	233	0.000
r e f e r e n s	0	117	0.000
r e f l e k s	0	105	0.000
r e f l e k s e k	0	110	0.000
r e f r é n	0	37	0.000
r é g e n	0	6	0.000
r e g é ny	0	3430	0.000
r e g é ny e s	0	43	0.000
r é g é sz e t	0	91	0.000
r e g g e l	0	214	0.000
r é g i e s	0	110	0.000
r é g i s é g	0	125	0.000
r é g i s é g e k	0	65	0.000
r e g i sz t e r	0	129	0.000
r e j t e k	0	17	0.000
r e j t é ly	0	313	0.000
r e j t é ly e s	0	384	0.000
r e j t e t t	0	50	0.000
r e j t j e l e z é s	0	43	0.000
r e j t v é ny	0	138	0.000
r e k e d t	0	24	0.000
r e k e d t s é g	0	18	0.000
r e k e sz	0	62	0.000
r e l é	0	46	0.000
r é m	0	1300	0.000
r e m e g é s	0	36	0.000
r e m e k	0	379	0.000
r e m e k e l	0	377	0.000
r e m é l t	0	9	0.000
r e m é ny	0	897	0.000
r e m é ny e k	0	199	0.000
r e m é ny s é g	0	447	0.000
r e m é ny t e l e n	0	3820	0.000
r é m e s	0	80	0.000
r e m e t e	0	472	0.000
r é m ü l e t	0	106	0.000
r e n d	0	5780	0.000
r e n d e k	0	585	0.000
r e n d e l é s	0	250	0.000
r e n d e l e t	0	3500	0.000
r e n d e l k e z é s	0	1600	0.000
r e n d e l k e z ő	0	74	0.000
r e n d e l l e n e s	0	107	0.000
r e n d e l t	0	32	0.000
r e n d e l t e t é s	0	360	0.000
r e n d e s	0	219	0.000
r e n d é sz e t	0	26	0.000
r e n d e t l e n s é g	0	98	0.000
r e n d e z é s	0	621	0.000
r e n d e z e t t	0	458	0.000
r e n d e z ő	0	479	0.000
r e n d e z ő s é g	0	22	0.000
r e n d j e	0	11100	0.000
r e n d sz e r e s	0	273	0.000
r e n d sz e r e s s é g	0	33	0.000
r e n d ű	0	120	0.000
r e n g é s	0	50	0.000
r e n g e t e g	0	212	0.000
r e p e d é s	0	39	0.000
r e p e d é s e k	0	40	0.000
r e p e sz	0	9	0.000
r e p t é r	0	89	0.000
r e p ü l é s	0	307	0.000
r é s	0	189	0.000
r e s t	0	98	0.000
r e s t s é g	0	37	0.000
r é sz e g	0	400	0.000
r é sz e g e s	0	52	0.000
r é sz e g s é g	0	133	0.000
r é sz e k	0	15400	0.000
r é sz e s	0	100	0.000
r é sz e s e d é s	0	214	0.000
r é sz e s í t é s	0	9	0.000
r e sz k e t é s	0	12	0.000
r é sz l e g	0	535	0.000
r é sz l e g e s	0	66	0.000
r é sz l e t	0	499	0.000
r é sz l e t e k	0	620	0.000
r é sz l e t e s	0	189	0.000
r é sz l e t e s s é g	0	12	0.000
r é sz l e t e z é s	0	41	0.000
r é sz l e t e z e t t	0	30	0.000
r é sz v é ny	0	1120	0.000
r é sz v é ny e k	0	452	0.000
r é sz v é ny e s	0	287	0.000
r é t	0	312	0.000
r é t e g	0	3810	0.000
r é t e g e z é s	0	16	0.000
r é t e g z ő d é s	0	10	0.000
r e t e k	0	97	0.000
r e t e sz	0	9	0.000
r e t t e g é s	0	140	0.000
r e t t e n e t e s	0	276	0.000
r é v	0	45	0.000
r e v o l v e r	0	28	0.000
r é z	0	227	0.000
r e z g é s	0	131	0.000
r e z i d e n s	0	62	0.000
r e zs i m	0	625	0.000
r i b i	0	12	0.000
r i b i z l i	0	25	0.000
r i d e g	0	297	0.000
r i d e g s é g	0	21	0.000
r í m	0	118	0.000
r í m e l é s	0	19	0.000
r i p o r t e r	0	778	0.000
r i zs	0	177	0.000
r ö g	0	152	0.000
r ö g b i	0	19	0.000
r ö g t ö n z é s	0	121	0.000
r ö g t ö n z ö t t	0	34	0.000
r ö g z í t é s	0	142	0.000
r ö g z í t e t t	0	168	0.000
r ö h ö g é s	0	21	0.000
r ö n k	0	23	0.000
r ö n t g e n	0	31	0.000
r o s s e b b	0	10	0.000
r o s sz h i sz e m ű	0	25	0.000
r ö v i d e b b	0	275	0.000
r ö v i d í t é s	0	100	0.000
r ö v i d s é g	0	33	0.000
r ü gy	0	36	0.000
r u l e t t	0	10	0.000
s a t ö b b i	0	15	0.000
s e b e k	0	138	0.000
s e b e s	0	37	0.000
s e b e s s é g	0	590	0.000
s e b e s s é g e k	0	47	0.000
s e b e s ü l t e k	0	161	0.000
s e b é sz e t	0	142	0.000
s é f	0	25	0.000
s e g é d	0	301	0.000
s e g é d l e t	0	98	0.000
s e g é ly	0	343	0.000
s e g é ly e z é s	0	55	0.000
s e g g	0	38	0.000
s e g í t é s	0	111	0.000
s e g í t ő	0	77	0.000
s e g í t s é g	0	1770	0.000
s e j k	0	131	0.000
s e j t é s	0	87	0.000
s e j t e t é s	0	13	0.000
s e k é ly	0	25	0.000
s e k é ly e s	0	79	0.000
s e k r e s ty é s	0	57	0.000
s e l e j t	0	121	0.000
s e l e j t e s	0	37	0.000
s e ly e m	0	62	0.000
s e ly m e s	0	33	0.000
s e m l e g e s	0	738	0.000
s e m l e g e s s é g	0	81	0.000
s e m m i s	0	3050	0.000
s e m m i s é g	0	277	0.000
s e m m i s s é g	0	12	0.000
s e p r ű	0	18	0.000
s e r d ü l é s	0	16	0.000
s e r d ü l ő	0	20	0.000
s e r e g	0	2070	0.000
s e r e g e k	0	1530	0.000
s e r e g é ly	0	24	0.000
s é r e l e m	0	269	0.000
s é r e l m e s	0	840	0.000
s e r é ny	0	14	0.000
s e r k e n t é s	0	21	0.000
s e r l e g	0	42	0.000
s é r t	0	20	0.000
s e r t é s	0	251	0.000
s é r t é s	0	2510	0.000
s é r t e t t	0	545	0.000
s é r t ő	0	192	0.000
s é r ü l é s	0	464	0.000
s é r ü l é s e k	0	2490	0.000
s é r ü l t	0	403	0.000
s é r v	0	38	0.000
s i c c	0	29	0.000
s í e l é s	0	121	0.000
s i e t é s	0	21	0.000
s i e t s é g	0	173	0.000
s i h e d e r	0	52	0.000
s i k e r	0	9410	0.000
s i k e r e s	0	13000	0.000
s i k e r t e l e n	0	1500	0.000
s i k k	0	42	0.000
s i k k e s	0	15	0.000
s i m i	0	84	0.000
s i m l i s	0	12	0.000
s í n	0	117	0.000
s í n e k	0	90	0.000
s i n t é r	0	58	0.000
s k i c c	0	11	0.000
s k r i b l e r	0	15	0.000
s l e p p	0	15	0.000
s m i n k	0	57	0.000
s m i r g l i	0	30	0.000
s o f ő r	0	135	0.000
s o k sz í n ű s é g	0	50	0.000
s ö n t é s	0	10	0.000
s ö r	0	684	0.000
s ö r é t	0	7	0.000
s ö t é t e b b	0	268	0.000
s ö t é t s é g	0	711	0.000
s ö v é ny	0	282	0.000
s p a g e t t i	0	13	0.000
s p á n i e l	0	31	0.000
s p i c c e s	0	11	0.000
s p i c l i	0	53	0.000
s p i c l i s k e d é s	0	47	0.000
s t é g	0	17	0.000
s t e r i l	0	136	0.000
s t e r l i n g	0	18	0.000
s t e w a r d e s s	0	43	0.000
s t i k l i	0	12	0.000
s t r é b e r	0	83	0.000
s ü g é r	0	33	0.000
s ü k e t	0	434	0.000
s ü k e t e l é s	0	4	0.000
s ü k e t s é g	0	24	0.000
s ü l e t l e n s é g	0	35	0.000
s ü l ly e d é s	0	86	0.000
s ü l t	0	56	0.000
s ü l t e k	0	18	0.000
s ü n	0	154	0.000
s ü r g e t é s	0	61	0.000
s ü r g e t ő	0	44	0.000
s ü r g ö ny	0	21	0.000
s ü r g ő s	0	86	0.000
s ű r í t é s	0	10	0.000
s ű r ű	0	38	0.000
s ű r ű s é g	0	31	0.000
s ü s ü	0	43	0.000
s ü t e m é ny	0	204	0.000
s ü t é s	0	69	0.000
s ü t ő	0	15	0.000
s ü v e g	0	39	0.000
s v é d	0	132	0.000
s v i n d l e r	0	28	0.000
s v i n d l i	0	10	0.000
sz a k é r t ő k	0	300	0.000
sz a k sz e r ű s é g	0	14	0.000
sz a k sz e r ű t l e n	0	24	0.000
sz á m ű z e t é s	0	18	0.000
sz e b b	0	1740	0.000
sz é d e l g é s	0	25	0.000
sz e d e r	0	32	0.000
sz e d é s	0	51	0.000
sz é d ü l é s	0	26	0.000
sz é f	0	21	0.000
sz e g é ly	0	69	0.000
sz e g é ny	0	5630	0.000
sz e g é ny e k	0	6660	0.000
sz e g é ny e s	0	449	0.000
sz e g é ny s é g	0	597	0.000
sz e g é s	0	19	0.000
sz e g m e n s	0	836	0.000
sz é gy e n	0	582	0.000
sz é gy e n k e z é s	0	22	0.000
sz é gy e n l e t e s	0	389	0.000
sz é gy e n l ő s	0	12	0.000
sz é gy e n t e l e n	0	34	0.000
sz é k e k	0	155	0.000
sz e k é r	0	290	0.000
sz é k l e t	0	41	0.000
sz e k r é ny	0	285	0.000
sz e l e k	0	782	0.000
sz e l é n	0	41	0.000
sz e l e p	0	140	0.000
sz e l e s	0	70	0.000
sz é l e s	0	439	0.000
sz é l e s s é g	0	130	0.000
sz e l e t	0	112	0.000
sz e l í d	0	376	0.000
sz e l í d s é g	0	123	0.000
sz e l l e m	0	4650	0.000
sz e l l e m e s	0	476	0.000
sz e l l e m e s s é g	0	45	0.000
sz e l l e m t e l e n	0	18	0.000
sz e l l e m ű	0	35	0.000
sz é l s ő s é g	0	11	0.000
sz é l s ő s é g e k	0	16	0.000
sz e l v é ny	0	103	0.000
sz e m	0	11000	0.000
sz e m cs é s	0	11	0.000
sz e m e	0	7570	0.000
sz e m e k	0	691	0.000
sz e m é l ly é	0	14	0.000
sz e m e l v é ny e k	0	16	0.000
sz e m é ly	0	26600	0.000
sz e m é ly i s é g	0	2900	0.000
sz e m é ly z e t	0	1820	0.000
sz e m e m	0	2750	0.000
sz e m é r m e s	0	110	0.000
sz e m é r m e s s é g	0	23	0.000
sz e m e s	0	251	0.000
sz e m é sz e t	0	17	0.000
sz e m e sz t e r	0	42	0.000
sz e m e t	0	74	0.000
sz e m é t	0	697	0.000
sz e m e t e l é s	0	87	0.000
sz e m e t e s	0	106	0.000
sz e m f é ny v e sz t é s	0	305	0.000
sz e m l é l é s	0	19	0.000
sz e m l é l e t	0	2870	0.000
sz e m l é l e t e s	0	32	0.000
sz e m l é l ő	0	122	0.000
sz e m l é l ő d é s	0	20	0.000
sz e m l é l ő d ő	0	18	0.000
sz e m l é l t e t é s	0	73	0.000
sz e m ö l cs	0	20	0.000
sz e m ö l d ö k	0	23	0.000
sz e m t e l e n	0	109	0.000
sz e m t e l e n s é g	0	119	0.000
sz e m ű	0	10	0.000
sz é n	0	242	0.000
sz e n d e r g é s	0	9	0.000
sz e n d v i cs	0	74	0.000
sz e n i l i s	0	17	0.000
sz e n ny	0	96	0.000
sz e n ny e s	0	59	0.000
sz e n ny e z é s	0	236	0.000
sz e n ny e z e t t s é g	0	23	0.000
sz e n ny e z ő	0	22	0.000
sz e n ny e z ő d é s	0	17	0.000
sz e n t	0	4840	0.000
sz e n t e k	0	1940	0.000
sz e n t e l é s	0	9	0.000
sz e n t e l m é ny e k	0	16	0.000
sz e n t e l t	0	11	0.000
sz e n t é ly	0	277	0.000
sz e n t e s í t e t t	0	7	0.000
sz e n t s é g	0	476	0.000
sz e n t s é g e k	0	86	0.000
sz e n v e d é ly	0	1510	0.000
sz e n v e d é ly e s	0	105	0.000
sz e n v e d é s	0	2440	0.000
sz e n v e d é s e k	0	247	0.000
sz e n v e d e t t	0	50	0.000
sz e n v e d ő	0	56	0.000
sz e n v e l g é s	0	15	0.000
sz e n v t e l e n	0	32	0.000
sz e n v t e l e n s é g	0	12	0.000
sz é p	0	9740	0.000
sz é p í t é s	0	29	0.000
sz é p s é g	0	1800	0.000
sz e r e cs e n	0	71	0.000
sz e r e k	0	595	0.000
sz e r e l é s	0	77	0.000
sz e r e l m e s e k	0	549	0.000
sz e r e l t	0	13	0.000
sz e r e l v é ny	0	129	0.000
sz e r e l v é ny e k	0	89	0.000
sz e r e n cs é m	0	324	0.000
sz e r e n cs é s e b b	0	531	0.000
sz e r é ny e b b	0	127	0.000
sz e r é ny s é g	0	107	0.000
sz e r e p	0	1750	0.000
sz e r e p e k	0	357	0.000
sz e r e p e m	0	26	0.000
sz e r e p l é s	0	449	0.000
sz e r e p l ő	0	260	0.000
sz e r e p l ő k	0	378	0.000
sz e r e t e t e	0	5660	0.000
sz e r e t e t t	0	121	0.000
sz e r e t k e z é s	0	133	0.000
sz e r e t ő	0	42	0.000
sz e r k e sz t é s	0	258	0.000
sz e r k e sz t ő	0	380	0.000
sz e r k e sz t ő s é g	0	165	0.000
sz e r k e z e t e	0	12200	0.000
sz e r k e z e t ű	0	32	0.000
sz e r p e n t i n	0	14	0.000
sz e r ű	0	26	0.000
sz e r v	0	5280	0.000
sz e r v e k	0	6280	0.000
sz e r v e s	0	69	0.000
sz e r v e z é s	0	710	0.000
sz e r v e z k e d é s	0	194	0.000
sz e r v i z	0	239	0.000
sz e r z e m é ny	0	140	0.000
sz e r z é s	0	123	0.000
sz e r z e t	0	209	0.000
sz e r z e t e s	0	1570	0.000
sz e r z e t e s s é g	0	74	0.000
sz e r z e t t	0	17	0.000
sz e r z ő	0	616	0.000
sz e r z ő d é s	0	912	0.000
sz e sz	0	224	0.000
sz e sz é ly	0	132	0.000
sz e sz é ly e s	0	103	0.000
sz e t t	0	103	0.000
sz e t t e r	0	13	0.000
sz e k s	0	627	0.000
sz e k s e p i l	0	8	0.000
sz e k s i s	0	300	0.000
sz i f i l i sz	0	41	0.000
sz i g e t	0	1970	0.000
sz i g e t e l é s	0	89	0.000
sz i g e t e l t	0	12	0.000
sz i l u e t t	0	18	0.000
sz i l v e sz t e r	0	306	0.000
sz í n e s	0	297	0.000
sz í n é sz e t	0	219	0.000
sz í n é sz n ő	0	167	0.000
sz í n e z é s	0	47	0.000
sz í n e z e t	0	11	0.000
sz í n e z e t ű	0	11	0.000
sz i n g l i	0	116	0.000
sz í n l e l é s	0	28	0.000
sz i n t	0	3740	0.000
sz í n t e l e n	0	128	0.000
sz i n t é z i s	0	188	0.000
sz í n ű	0	51	0.000
sz i r é n	0	25	0.000
sz i sz e g é s	0	20	0.000
sz í v e k	0	382	0.000
sz í v é ly e s	0	50	0.000
sz í v e m	0	2790	0.000
sz í v e s	0	21	0.000
sz í v e s s é g	0	99	0.000
sz í v t e l e n	0	81	0.000
sz í v ű	0	10	0.000
sz l e n g	0	108	0.000
sz ö g e k	0	56	0.000
sz ö g l e t	0	24	0.000
sz ö g l e t e s	0	59	0.000
sz ö k d e l é s	0	31	0.000
sz ö k e v é ny	0	131	0.000
sz ő l ő	0	107	0.000
sz o n e t t	0	59	0.000
sz ő ny e g	0	11	0.000
sz ö r f	0	17	0.000
sz ö r ny	0	708	0.000
sz ö r ny e t e g	0	414	0.000
sz ö r ny sz ü l ö t t	0	20	0.000
sz ö r ny ű	0	44	0.000
sz ö r ny ű s é g	0	34	0.000
sz ö r p	0	44	0.000
sz ö sz	0	40	0.000
sz ö v e g	0	5240	0.000
sz ö v e g e l é s	0	15	0.000
sz ö v é s	0	62	0.000
sz ö v e t e k	0	170	0.000
sz ö v e t k e z é s	0	88	0.000
sz ö v e v é ny	0	26	0.000
sz ö v e v é ny e s	0	35	0.000
sz t r i p t í z	0	13	0.000
sz ű k	0	514	0.000
sz ű k e b b	0	20	0.000
sz ű k í t é s	0	12	0.000
sz ű k ö l k ö d ő	0	15	0.000
sz ű k ö s	0	140	0.000
sz ü k s é g	0	420	0.000
sz ü k s é g e s s é g	0	63	0.000
sz ü k s é g l e t	0	782	0.000
sz ü k s é g l e t e k	0	1750	0.000
sz ü k s é g t e l e n	0	742	0.000
sz ü l é s	0	354	0.000
sz ü l é sz e t	0	65	0.000
sz ü l e t é s ű	0	13	0.000
sz ü l e t e t t	0	192	0.000
sz ü l ő	0	687	0.000
sz ü n e t	0	504	0.000
sz ü n e t e l é s	0	47	0.000
sz ü n t e l e n	0	9	0.000
sz ű r é s	0	32	0.000
sz ü r e t	0	112	0.000
sz ü r k e s é g	0	56	0.000
sz ü r k ü l e t	0	31	0.000
sz ű r ő	0	34	0.000
sz ű z	0	82	0.000
sz ü z e s s é g	0	70	0.000
sz v i t	0	11	0.000
t a n k e r	0	18	0.000
t e e n d ő	0	30	0.000
t e e n d ő k	0	34	0.000
t é g e ly	0	13	0.000
t e h é n	0	644	0.000
t e h e t s é g	0	2280	0.000
t e j	0	599	0.000
t e j e s	0	15	0.000
t e k e r cs	0	171	0.000
t e k i n t é ly	0	2700	0.000
t e k i n t é ly e s	0	269	0.000
t e k i n t e t	0	455	0.000
t e k i n t e t e	0	689	0.000
t é l	0	2640	0.000
t e l e	0	271	0.000
t e l e k	0	590	0.000
t e l e p	0	561	0.000
t e l í t e t t	0	131	0.000
t e l í t e t t s é g	0	42	0.000
t e l j e s	0	2240	0.000
t e l j e s í t é s	0	535	0.000
t e l j e s í t e t t	0	640	0.000
t e l j e s í t m é ny	0	2710	0.000
t e l j e s í t ő	0	25	0.000
t e l j e s s é g	0	267	0.000
t e l t	0	91	0.000
t e m e t é s	0	131	0.000
t e m e t ő	0	59	0.000
t e n g e ly	0	354	0.000
t e n g e ly e	0	776	0.000
t e n g e ly e k	0	80	0.000
t e n g e r	0	3060	0.000
t e n g e r e k	0	191	0.000
t e n g e r é sz e k	0	265	0.000
t e n g e r é sz e t	0	32	0.000
t e n i sz	0	78	0.000
t é ny	0	6260	0.000
t é ny e k	0	2610	0.000
t e ny é r	0	72	0.000
t e ny é sz e t	0	79	0.000
t e ny é sz t é s	0	123	0.000
t e ny é sz t ő	0	170	0.000
t é ny e z ő	0	587	0.000
t é ny k e d é s	0	123	0.000
t é ny l e g e s	0	38	0.000
t e p s i	0	28	0.000
t é r d	0	97	0.000
t e r e	0	2540	0.000
t e r e m t é s	0	942	0.000
t e r e m t m é ny	0	752	0.000
t e r e m t ő	0	104	0.000
t e r e p	0	603	0.000
t é r é s	0	17	0.000
t e r h e l é s	0	998	0.000
t e r h e l t	0	178	0.000
t e r h e s	0	542	0.000
t e r h e s s é g	0	258	0.000
t e r í t é s	0	12	0.000
t é r í t é s	0	109	0.000
t e r j e d e l m e s	0	51	0.000
t e r j e d e l m ű	0	11	0.000
t e r j e d é s	0	238	0.000
t e r j e sz k e d é s	0	279	0.000
t e r j e sz t	0	10	0.000
t e r j e sz t é s	0	194	0.000
t e r j e sz t e t t	0	13	0.000
t e r j e sz t ő	0	14	0.000
t é r k é p é sz e t	0	35	0.000
t é r k é p e z é s	0	29	0.000
t e r m é k e k	0	4010	0.000
t e r m é k e ny	0	379	0.000
t e r m é k e ny s é g	0	173	0.000
t e r m e l é k e ny	0	11	0.000
t e r m e l é s	0	1650	0.000
t e r m e l ő	0	417	0.000
t e r m é ny	0	136	0.000
t e r m é ny e k	0	91	0.000
t e r m é s	0	430	0.000
t e r m é sz e t	0	5670	0.000
t e r m é sz e t e s	0	15400	0.000
t e r m é sz e t ű	0	73	0.000
t e r m e sz t ő	0	10	0.000
t e r m e t	0	26	0.000
t e r r i e r	0	46	0.000
t é r s é g	0	2520	0.000
t e r ü l e t e	0	20300	0.000
t e r ü l e t e k	0	3200	0.000
t e r v	0	6410	0.000
t e r v e k	0	4060	0.000
t e r v e z e t	0	889	0.000
t e r v e z e t t	0	505	0.000
t e r v e z ő	0	114	0.000
t e r v ü n k	0	100	0.000
t e s p e d é s	0	24	0.000
t e s t	0	7910	0.000
t e s t e	0	10900	0.000
t e s t e k	0	618	0.000
t e s t e s	0	23	0.000
t e s t ü l e t	0	7880	0.000
t e s t ü l e t e	0	11400	0.000
t e s t v é r e k	0	2020	0.000
t e s t v é r i s é g	0	432	0.000
t e sz t	0	829	0.000
t e sz t e l é s	0	331	0.000
t é t	0	159	0.000
t e t e j e	0	709	0.000
t é t e l	0	1810	0.000
t é t e l e k	0	529	0.000
t e t e m	0	101	0.000
t e t e m e s	0	294	0.000
t é t l e n s é g	0	94	0.000
t e t ő	0	37	0.000
t e t sz é s	0	91	0.000
t e t sz e t ő s	0	35	0.000
t e t sz ő	0	9	0.000
t e t t	0	1590	0.000
t e t t e	0	1910	0.000
t e t t e d	0	15	0.000
t e t t e m	0	44	0.000
t e t t e s	0	291	0.000
t e t t e t é s	0	37	0.000
t e t t l e g e s s é g	0	16	0.000
t e t ű	0	10	0.000
t e t v e s	0	25	0.000
t e v e	0	692	0.000
t é v e d é s	0	989	0.000
t e v é k e ny	0	72	0.000
t e v é k e ny s é g	0	9640	0.000
t é v e ly g é s	0	120	0.000
t e v é s	0	38	0.000
