base	type	position	size	tr
 ч о пв	TTR	1	monosyllabic	TRUE
 чп о в	TTR	2	monosyllabic	TRUE
 ч о пв	TTR	1	monosyllabic	TRUE
 ч о пв	TTR	1	monosyllabic	TRUE
зу чп о в	TTR	2	disyllabic	TRUE
 чп о м	TTR	2	monosyllabic	TRUE
 чп е м	TTR	2	monosyllabic	TRUE
 чп е м	TTR	2	monosyllabic	TRUE
ши чп о м	TTR	2	disyllabic	TRUE
 чп е м	TTR	2	monosyllabic	TRUE
зу чп е м	TTR	2	disyllabic	TRUE
 ч о пм	TTR	1	monosyllabic	TRUE
 ч е пр	TTR	1	monosyllabic	TRUE
пи ч е пр	TTR	1	disyllabic	TRUE
 ч о пр	TTR	1	monosyllabic	TRUE
бу ч о пр	TTR	1	disyllabic	TRUE
 ч е пф	TTT	1	monosyllabic	FALSE
 чп о ф	TTT	2	monosyllabic	FALSE
 ч е пф	TTT	1	monosyllabic	FALSE
жу ч е пф	TTT	1	disyllabic	FALSE
 ч о пф	TTT	1	monosyllabic	FALSE
ша ч о пф	TTT	1	disyllabic	FALSE
 чп е ф	TTT	2	monosyllabic	FALSE
ми ч о пф	TTT	1	disyllabic	FALSE
ми чп о ф	TTT	2	disyllabic	FALSE
би ч о пх	TTT	1	disyllabic	FALSE
хи ч о пх	TTT	1	disyllabic	FALSE
бу чп о х	TTT	2	disyllabic	FALSE
 ч о пх	TTT	1	monosyllabic	FALSE
 ч о пх	TTT	1	monosyllabic	FALSE
 чп е х	TTT	2	monosyllabic	FALSE
бу чп е х	TTT	2	disyllabic	FALSE
 чп е х	TTT	2	monosyllabic	FALSE
 чп е х	TTT	2	monosyllabic	FALSE
 чп о х	TTT	2	monosyllabic	FALSE
 чп е ш	TTT	2	monosyllabic	FALSE
лу чп е ш	TTT	2	disyllabic	FALSE
 чп о ш	TTT	2	monosyllabic	FALSE
 чп е ш	TTT	2	monosyllabic	FALSE
ли ч о пш	TTT	1	disyllabic	FALSE
 чп е ш	TTT	2	monosyllabic	FALSE
су чп е ш	TTT	2	disyllabic	FALSE
лу чп е ш	TTT	2	disyllabic	FALSE
ши ч е пш	TTT	1	disyllabic	FALSE
 ч о р	TR	0	monosyllabic	TRUE
 ч е р	TR	0	monosyllabic	TRUE
 ч о р	TR	0	monosyllabic	TRUE
 ч о р	TR	0	monosyllabic	TRUE
лу ч о р	TR	0	disyllabic	TRUE
 ч о р	TR	0	monosyllabic	TRUE
ту ч о р	TR	0	disyllabic	TRUE
ра ч е р	TR	0	disyllabic	TRUE
 ч о р	TR	0	monosyllabic	TRUE
ла чр о н	TRR	2	disyllabic	FALSE
 чр о н	TRR	2	monosyllabic	FALSE
 чр е н	TRR	2	monosyllabic	FALSE
жа чр о н	TRR	2	disyllabic	FALSE
бу ч о рн	TRR	1	disyllabic	FALSE
 ч е рн	TRR	1	monosyllabic	FALSE
му ч е рн	TRR	1	disyllabic	FALSE
га ч о рн	TRR	1	disyllabic	FALSE
 чр о н	TRR	2	monosyllabic	FALSE
га ч е рн	TRR	1	disyllabic	FALSE
 ч о рн	TRR	1	monosyllabic	FALSE
би ч е рн	TRR	1	disyllabic	FALSE
ла ч е рн	TRR	1	disyllabic	FALSE
му ч о рн	TRR	1	disyllabic	FALSE
 ч е рн	TRR	1	monosyllabic	FALSE
 чр е н	TRR	2	monosyllabic	FALSE
 ч е рн	TRR	1	monosyllabic	FALSE
ти ч о рн	TRR	1	disyllabic	FALSE
 чр е н	TRR	2	monosyllabic	FALSE
лу ч е рн	TRR	1	disyllabic	FALSE
 ч о рн	TRR	1	monosyllabic	FALSE
ри чр е н	TRR	2	disyllabic	FALSE
 чр е н	TRR	2	monosyllabic	FALSE
жа чр е н	TRR	2	disyllabic	FALSE
 чр е н	TRR	2	monosyllabic	FALSE
ги ч о рн	TRR	1	disyllabic	FALSE
жа чр о н	TRR	2	disyllabic	FALSE
ти чр о н	TRR	2	disyllabic	FALSE
 чр о н	TRR	2	monosyllabic	FALSE
 ч о рн	TRR	1	monosyllabic	FALSE
 чр е н	TRR	2	monosyllabic	FALSE
 чр е н	TRR	2	monosyllabic	FALSE
 чр е н	TRR	2	monosyllabic	FALSE
ми чр о н	TRR	2	disyllabic	FALSE
 чр е н	TRR	2	monosyllabic	FALSE
 ч е рн	TRR	1	monosyllabic	FALSE
ла чр о н	TRR	2	disyllabic	FALSE
 ч е рн	TRR	1	monosyllabic	FALSE
би ч е рн	TRR	1	disyllabic	FALSE
 ч о с	TT	0	monosyllabic	FALSE
га ч о с	TT	0	disyllabic	FALSE
му ч о с	TT	0	disyllabic	FALSE
 ч о с	TT	0	monosyllabic	FALSE
 ч е с	TT	0	monosyllabic	FALSE
 ч е с	TT	0	monosyllabic	FALSE
зу ч е с	TT	0	disyllabic	FALSE
ми ч е с	TT	0	disyllabic	FALSE
 ч е с	TT	0	monosyllabic	FALSE
 ч о с	TT	0	monosyllabic	FALSE
 ч е с	TT	0	monosyllabic	FALSE
би ч о с	TT	0	disyllabic	FALSE
пу ч о с	TT	0	disyllabic	FALSE
 ч е с	TT	0	monosyllabic	FALSE
 ч е ф	TT	0	monosyllabic	FALSE
ми ч о ф	TT	0	disyllabic	FALSE
 ч о ф	TT	0	monosyllabic	FALSE
ха ч о ф	TT	0	disyllabic	FALSE
пу ч е ф	TT	0	disyllabic	FALSE
 ч о ф	TT	0	monosyllabic	FALSE
 ч о ф	TT	0	monosyllabic	FALSE
 ч о ф	TT	0	monosyllabic	FALSE
 ч е ф	TT	0	monosyllabic	FALSE
ли ч е фв	TTR	1	disyllabic	TRUE
би ч е фв	TTR	1	disyllabic	TRUE
зу ч е фв	TTR	1	disyllabic	TRUE
би чф о в	TTR	2	disyllabic	TRUE
зи чф о в	TTR	2	disyllabic	TRUE
ху ч е фв	TTR	1	disyllabic	TRUE
 ч о фв	TTR	1	monosyllabic	TRUE
ша чф о в	TTR	2	disyllabic	TRUE
 ч о фв	TTR	1	monosyllabic	TRUE
 чф е в	TTR	2	monosyllabic	TRUE
 чф о м	TTR	2	monosyllabic	TRUE
 чф е м	TTR	2	monosyllabic	TRUE
 ч е фм	TTR	1	monosyllabic	TRUE
 чф о м	TTR	2	monosyllabic	TRUE
 ч о фм	TTR	1	monosyllabic	TRUE
жи чф о м	TTR	2	disyllabic	TRUE
 чф е п	TTT	2	monosyllabic	FALSE
 чф о п	TTT	2	monosyllabic	FALSE
ли ч о фп	TTT	1	disyllabic	FALSE
 ч е фп	TTT	1	monosyllabic	FALSE
 чф о х	TTT	2	monosyllabic	FALSE
ка чф е х	TTT	2	disyllabic	FALSE
 чф о х	TTT	2	monosyllabic	FALSE
 ч о фх	TTT	1	monosyllabic	FALSE
 ч о фх	TTT	1	monosyllabic	FALSE
 чф о х	TTT	2	monosyllabic	FALSE
 чф е х	TTT	2	monosyllabic	FALSE
пи ч о фх	TTT	1	disyllabic	FALSE
 ч о фш	TTT	1	monosyllabic	FALSE
ба ч е фш	TTT	1	disyllabic	FALSE
ми чф о ш	TTT	2	disyllabic	FALSE
ра ч е фш	TTT	1	disyllabic	FALSE
 ч е фш	TTT	1	monosyllabic	FALSE
та чф о ш	TTT	2	disyllabic	FALSE
ла ч е фш	TTT	1	disyllabic	FALSE
ка ч о фш	TTT	1	disyllabic	FALSE
 чф о ш	TTT	2	monosyllabic	FALSE
жу чф е ш	TTT	2	disyllabic	FALSE
ли чф о ш	TTT	2	disyllabic	FALSE
 ч о ш	TT	0	monosyllabic	FALSE
 ч е ш	TT	0	monosyllabic	FALSE
 ч е ш	TT	0	monosyllabic	FALSE
 ч е ш	TT	0	monosyllabic	FALSE
ру ч е ш	TT	0	disyllabic	FALSE
ху ч е ш	TT	0	disyllabic	FALSE
 ч е ш	TT	0	monosyllabic	FALSE
 ч о ш	TT	0	monosyllabic	FALSE
лу ч о ш	TT	0	disyllabic	FALSE
 ч е ш	TT	0	monosyllabic	FALSE
хи ч е ш	TT	0	disyllabic	FALSE
ба ч е ш	TT	0	disyllabic	FALSE
 ч о шл	TTR	1	monosyllabic	TRUE
 чш о л	TTR	2	monosyllabic	TRUE
 ч е шл	TTR	1	monosyllabic	TRUE
та чш е л	TTR	2	disyllabic	TRUE
га ч е шл	TTR	1	disyllabic	TRUE
пи чш о л	TTR	2	disyllabic	TRUE
ши чш о л	TTR	2	disyllabic	TRUE
ри ч о шл	TTR	1	disyllabic	TRUE
ши ч е шл	TTR	1	disyllabic	TRUE
пи ч е шм	TTR	1	disyllabic	TRUE
шу чш о м	TTR	2	disyllabic	TRUE
 ч е шм	TTR	1	monosyllabic	TRUE
 чш о м	TTR	2	monosyllabic	TRUE
ку чш е м	TTR	2	disyllabic	TRUE
гу ч е шм	TTR	1	disyllabic	TRUE
 ч о шм	TTR	1	monosyllabic	TRUE
пи ч о шм	TTR	1	disyllabic	TRUE
 ч е шм	TTR	1	monosyllabic	TRUE
му ч о шм	TTR	1	disyllabic	TRUE
 ч е шн	TTR	1	monosyllabic	TRUE
 ч е шн	TTR	1	monosyllabic	TRUE
 ч о шн	TTR	1	monosyllabic	TRUE
 чш е н	TTR	2	monosyllabic	TRUE
хи чш о н	TTR	2	disyllabic	TRUE
 ч о шн	TTR	1	monosyllabic	TRUE
 чш о н	TTR	2	monosyllabic	TRUE
ти чш е н	TTR	2	disyllabic	TRUE
ка чш е п	TTT	2	disyllabic	FALSE
 ч е шп	TTT	1	monosyllabic	FALSE
 ч е шп	TTT	1	monosyllabic	FALSE
жу ч е шп	TTT	1	disyllabic	FALSE
 ч о шп	TTT	1	monosyllabic	FALSE
ра ч е шп	TTT	1	disyllabic	FALSE
 чш о п	TTT	2	monosyllabic	FALSE
су ч е шп	TTT	1	disyllabic	FALSE
 ч е шп	TTT	1	monosyllabic	FALSE
 чш е р	TTR	2	monosyllabic	TRUE
ху ч е шр	TTR	1	disyllabic	TRUE
 ч е шр	TTR	1	monosyllabic	TRUE
си чш е р	TTR	2	disyllabic	TRUE
ки чш е р	TTR	2	disyllabic	TRUE
си чш е р	TTR	2	disyllabic	TRUE
 ч о шр	TTR	1	monosyllabic	TRUE
та чш о р	TTR	2	disyllabic	TRUE
зу чш о р	TTR	2	disyllabic	TRUE
ку чш о р	TTR	2	disyllabic	TRUE
си чш е р	TTR	2	disyllabic	TRUE
ги ч е шр	TTR	1	disyllabic	TRUE
 чш е с	TTT	2	monosyllabic	FALSE
 ч о шс	TTT	1	monosyllabic	FALSE
ту чш е с	TTT	2	disyllabic	FALSE
 ч о шс	TTT	1	monosyllabic	FALSE
 чш о с	TTT	2	monosyllabic	FALSE
 ч о шс	TTT	1	monosyllabic	FALSE
су ч е шс	TTT	1	disyllabic	FALSE
 чш о с	TTT	2	monosyllabic	FALSE
зи чш о т	TTT	2	disyllabic	FALSE
би чш о т	TTT	2	disyllabic	FALSE
гу ч о шт	TTT	1	disyllabic	FALSE
пу ч е шт	TTT	1	disyllabic	FALSE
 чш о т	TTT	2	monosyllabic	FALSE
ша ч о шт	TTT	1	disyllabic	FALSE
 чш о х	TTT	2	monosyllabic	FALSE
ти чш е х	TTT	2	disyllabic	FALSE
 чш о х	TTT	2	monosyllabic	FALSE
жа чш е х	TTT	2	disyllabic	FALSE
ка чш е х	TTT	2	disyllabic	FALSE
ту чш о х	TTT	2	disyllabic	FALSE
 чш о х	TTT	2	monosyllabic	FALSE
ка ч е шх	TTT	1	disyllabic	FALSE
лу ч е шх	TTT	1	disyllabic	FALSE
 чш о х	TTT	2	monosyllabic	FALSE
 ш е л	TR	0	monosyllabic	TRUE
ту ш е л	TR	0	disyllabic	TRUE
гу ш е л	TR	0	disyllabic	TRUE
 ш о л	TR	0	monosyllabic	TRUE
ру ш о л	TR	0	disyllabic	TRUE
ми ш о л	TR	0	disyllabic	TRUE
 ш е л	TR	0	monosyllabic	TRUE
 ш о л	TR	0	monosyllabic	TRUE
ла ш о л	TR	0	disyllabic	TRUE
ку ш е л	TR	0	disyllabic	TRUE
ма ш е л	TR	0	disyllabic	TRUE
ри ш о л	TR	0	disyllabic	TRUE
 ш о л	TR	0	monosyllabic	TRUE
си ш е л	TR	0	disyllabic	TRUE
 ш о м	TR	0	monosyllabic	TRUE
 ш е м	TR	0	monosyllabic	TRUE
жа ш е м	TR	0	disyllabic	TRUE
му ш е м	TR	0	disyllabic	TRUE
 ш о м	TR	0	monosyllabic	TRUE
 ш о м	TR	0	monosyllabic	TRUE
бу ш е м	TR	0	disyllabic	TRUE
ри ш о м	TR	0	disyllabic	TRUE
ми ш о м	TR	0	disyllabic	TRUE
 ш о м	TR	0	monosyllabic	TRUE
ху ш е м	TR	0	disyllabic	TRUE
ба ш о м	TR	0	disyllabic	TRUE
 ш е м	TR	0	monosyllabic	TRUE
ри ш о м	TR	0	disyllabic	TRUE
 ш е м	TR	0	monosyllabic	TRUE
 шм е в	TRR	2	monosyllabic	FALSE
 шм е в	TRR	2	monosyllabic	FALSE
ли шм е в	TRR	2	disyllabic	FALSE
 ш е мв	TRR	1	monosyllabic	FALSE
 ш е мв	TRR	1	monosyllabic	FALSE
 ш о мв	TRR	1	monosyllabic	FALSE
 шм е в	TRR	2	monosyllabic	FALSE
ба ш е мв	TRR	1	disyllabic	FALSE
 шм е в	TRR	2	monosyllabic	FALSE
 шм о в	TRR	2	monosyllabic	FALSE
би шм о в	TRR	2	disyllabic	FALSE
 шм о в	TRR	2	monosyllabic	FALSE
си ш о мв	TRR	1	disyllabic	FALSE
ла шм о в	TRR	2	disyllabic	FALSE
шу ш е мв	TRR	1	disyllabic	FALSE
ка ш е мв	TRR	1	disyllabic	FALSE
ма ш о мв	TRR	1	disyllabic	FALSE
 шм о в	TRR	2	monosyllabic	FALSE
лу шм е в	TRR	2	disyllabic	FALSE
зи шм о в	TRR	2	disyllabic	FALSE
 ш о мв	TRR	1	monosyllabic	FALSE
 ш о мв	TRR	1	monosyllabic	FALSE
ру ш о мв	TRR	1	disyllabic	FALSE
му ш е мв	TRR	1	disyllabic	FALSE
ки шм е в	TRR	2	disyllabic	FALSE
 ш е мв	TRR	1	monosyllabic	FALSE
 ш о мв	TRR	1	monosyllabic	FALSE
 ш о мв	TRR	1	monosyllabic	FALSE
ну шм о в	TRR	2	disyllabic	FALSE
ха ш е мв	TRR	1	disyllabic	FALSE
 ш о мв	TRR	1	monosyllabic	FALSE
ка ш о мв	TRR	1	disyllabic	FALSE
 ш о мв	TRR	1	monosyllabic	FALSE
 ш о мв	TRR	1	monosyllabic	FALSE
 ш о мв	TRR	1	monosyllabic	FALSE
 шм е в	TRR	2	monosyllabic	FALSE
та ш о мв	TRR	1	disyllabic	FALSE
 ш е мн	TRR	1	monosyllabic	FALSE
 ш о мн	TRR	1	monosyllabic	FALSE
пи шм о н	TRR	2	disyllabic	FALSE
 шм о н	TRR	2	monosyllabic	FALSE
пу ш о мн	TRR	1	disyllabic	FALSE
ла шм о н	TRR	2	disyllabic	FALSE
жа шм е н	TRR	2	disyllabic	FALSE
 шм е н	TRR	2	monosyllabic	FALSE
зи шм о н	TRR	2	disyllabic	FALSE
би ш о мн	TRR	1	disyllabic	FALSE
 ш о мн	TRR	1	monosyllabic	FALSE
 ш о мн	TRR	1	monosyllabic	FALSE
жа ш е мн	TRR	1	disyllabic	FALSE
ну шм е н	TRR	2	disyllabic	FALSE
 ш о мн	TRR	1	monosyllabic	FALSE
 шм е н	TRR	2	monosyllabic	FALSE
жу шм е н	TRR	2	disyllabic	FALSE
ма шм о н	TRR	2	disyllabic	FALSE
ну шм е н	TRR	2	disyllabic	FALSE
жа шм е н	TRR	2	disyllabic	FALSE
 шм е н	TRR	2	monosyllabic	FALSE
ру ш о мн	TRR	1	disyllabic	FALSE
зи ш о мн	TRR	1	disyllabic	FALSE
 шм е н	TRR	2	monosyllabic	FALSE
 ш е мн	TRR	1	monosyllabic	FALSE
 ш о мн	TRR	1	monosyllabic	FALSE
 ш е мн	TRR	1	monosyllabic	FALSE
ба ш о мн	TRR	1	disyllabic	FALSE
ти ш е мн	TRR	1	disyllabic	FALSE
лу ш е мн	TRR	1	disyllabic	FALSE
 ш о мн	TRR	1	monosyllabic	FALSE
 ш о мн	TRR	1	monosyllabic	FALSE
шу шм о н	TRR	2	disyllabic	FALSE
ту ш е мн	TRR	1	disyllabic	FALSE
 ш о мн	TRR	1	monosyllabic	FALSE
ки ш о мн	TRR	1	disyllabic	FALSE
су шм е н	TRR	2	disyllabic	FALSE
 шм е н	TRR	2	monosyllabic	FALSE
 шм о н	TRR	2	monosyllabic	FALSE
 шм о н	TRR	2	monosyllabic	FALSE
ша ш е мн	TRR	1	disyllabic	FALSE
ша шм е н	TRR	2	disyllabic	FALSE
 ш о мн	TRR	1	monosyllabic	FALSE
 шм е н	TRR	2	monosyllabic	FALSE
ру ш е мн	TRR	1	disyllabic	FALSE
би шм е н	TRR	2	disyllabic	FALSE
 шм е н	TRR	2	monosyllabic	FALSE
га ш е мн	TRR	1	disyllabic	FALSE
зи шм о н	TRR	2	disyllabic	FALSE
 шм о н	TRR	2	monosyllabic	FALSE
 ш о мн	TRR	1	monosyllabic	FALSE
 ш о н	TR	0	monosyllabic	TRUE
 ш о н	TR	0	monosyllabic	TRUE
би ш е н	TR	0	disyllabic	TRUE
шу ш о н	TR	0	disyllabic	TRUE
 ш е н	TR	0	monosyllabic	TRUE
ну ш е н	TR	0	disyllabic	TRUE
ла ш о н	TR	0	disyllabic	TRUE
би ш о н	TR	0	disyllabic	TRUE
та ш е п	TT	0	disyllabic	FALSE
пи ш е п	TT	0	disyllabic	FALSE
 ш о п	TT	0	monosyllabic	FALSE
 ш о п	TT	0	monosyllabic	FALSE
ру ш е п	TT	0	disyllabic	FALSE
 ш о п	TT	0	monosyllabic	FALSE
зи ш о п	TT	0	disyllabic	FALSE
ру ш е п	TT	0	disyllabic	FALSE
ма ш о п	TT	0	disyllabic	FALSE
ша ш е п	TT	0	disyllabic	FALSE
зу ш о пв	TTR	1	disyllabic	TRUE
 шп е в	TTR	2	monosyllabic	TRUE
ма шп е в	TTR	2	disyllabic	TRUE
ли шп о в	TTR	2	disyllabic	TRUE
ша шп о в	TTR	2	disyllabic	TRUE
ги ш е пв	TTR	1	disyllabic	TRUE
 ш о пв	TTR	1	monosyllabic	TRUE
лу шп е в	TTR	2	disyllabic	TRUE
ги ш о пв	TTR	1	disyllabic	TRUE
пи ш о пв	TTR	1	disyllabic	TRUE
си ш о пм	TTR	1	disyllabic	TRUE
 шп е м	TTR	2	monosyllabic	TRUE
ги шп о м	TTR	2	disyllabic	TRUE
бу шп о м	TTR	2	disyllabic	TRUE
 шп о м	TTR	2	monosyllabic	TRUE
си шп о м	TTR	2	disyllabic	TRUE
ша ш е пм	TTR	1	disyllabic	TRUE
ми шп е м	TTR	2	disyllabic	TRUE
 ш о пм	TTR	1	monosyllabic	TRUE
 шп е ф	TTT	2	monosyllabic	FALSE
лу шп е ф	TTT	2	disyllabic	FALSE
ла шп е ф	TTT	2	disyllabic	FALSE
 шп е ф	TTT	2	monosyllabic	FALSE
 ш е пф	TTT	1	monosyllabic	FALSE
ги ш е пф	TTT	1	disyllabic	FALSE
ли ш о пф	TTT	1	disyllabic	FALSE
зи ш о пх	TTT	1	disyllabic	FALSE
 ш е пх	TTT	1	monosyllabic	FALSE
 шп о х	TTT	2	monosyllabic	FALSE
ма шп о ш	TTT	2	disyllabic	FALSE
 ш о пш	TTT	1	monosyllabic	FALSE
 ш е пш	TTT	1	monosyllabic	FALSE
 шп о ш	TTT	2	monosyllabic	FALSE
му ш о пш	TTT	1	disyllabic	FALSE
 шп е ш	TTT	2	monosyllabic	FALSE
ка ш о пш	TTT	1	disyllabic	FALSE
ми шп о ш	TTT	2	disyllabic	FALSE
 шп о ш	TTT	2	monosyllabic	FALSE
ми ш е р	TR	0	disyllabic	TRUE
 ш о р	TR	0	monosyllabic	TRUE
та ш о р	TR	0	disyllabic	TRUE
 ш о р	TR	0	monosyllabic	TRUE
 ш е р	TR	0	monosyllabic	TRUE
ку ш о р	TR	0	disyllabic	TRUE
зи ш е р	TR	0	disyllabic	TRUE
 ш е р	TR	0	monosyllabic	TRUE
 ш о р	TR	0	monosyllabic	TRUE
ба ш о р	TR	0	disyllabic	TRUE
ми ш е р	TR	0	disyllabic	TRUE
 ш е р	TR	0	monosyllabic	TRUE
 ш о р	TR	0	monosyllabic	TRUE
 ш о р	TR	0	monosyllabic	TRUE
ну шр е н	TRR	2	disyllabic	FALSE
ту шр е н	TRR	2	disyllabic	FALSE
 шр о н	TRR	2	monosyllabic	FALSE
гу ш е рн	TRR	1	disyllabic	FALSE
ха ш о рн	TRR	1	disyllabic	FALSE
гу шр о н	TRR	2	disyllabic	FALSE
 ш е рн	TRR	1	monosyllabic	FALSE
пу ш о рн	TRR	1	disyllabic	FALSE
зу ш о рн	TRR	1	disyllabic	FALSE
жи ш е рн	TRR	1	disyllabic	FALSE
ку ш о рн	TRR	1	disyllabic	FALSE
ши шр о н	TRR	2	disyllabic	FALSE
жу ш е рн	TRR	1	disyllabic	FALSE
ру ш е рн	TRR	1	disyllabic	FALSE
 ш е рн	TRR	1	monosyllabic	FALSE
пи ш е рн	TRR	1	disyllabic	FALSE
 ш о рн	TRR	1	monosyllabic	FALSE
 шр о н	TRR	2	monosyllabic	FALSE
 шр е н	TRR	2	monosyllabic	FALSE
 ш е рн	TRR	1	monosyllabic	FALSE
 шр е н	TRR	2	monosyllabic	FALSE
 шр е н	TRR	2	monosyllabic	FALSE
му ш е рн	TRR	1	disyllabic	FALSE
 шр о н	TRR	2	monosyllabic	FALSE
 шр о н	TRR	2	monosyllabic	FALSE
ха шр о н	TRR	2	disyllabic	FALSE
 шр о н	TRR	2	monosyllabic	FALSE
 ш о рн	TRR	1	monosyllabic	FALSE
ну шр о н	TRR	2	disyllabic	FALSE
ти ш е рн	TRR	1	disyllabic	FALSE
ри шр о н	TRR	2	disyllabic	FALSE
 ш о рн	TRR	1	monosyllabic	FALSE
 шр о н	TRR	2	monosyllabic	FALSE
бу шр о н	TRR	2	disyllabic	FALSE
ба ш е с	TT	0	disyllabic	FALSE
си ш о с	TT	0	disyllabic	FALSE
 ш о с	TT	0	monosyllabic	FALSE
жа ш о с	TT	0	disyllabic	FALSE
 ш о с	TT	0	monosyllabic	FALSE
 ш е с	TT	0	monosyllabic	FALSE
ма ш о с	TT	0	disyllabic	FALSE
та ш о с	TT	0	disyllabic	FALSE
шу ш е с	TT	0	disyllabic	FALSE
ку ш е с	TT	0	disyllabic	FALSE
ма ш е с	TT	0	disyllabic	FALSE
ра ш е с	TT	0	disyllabic	FALSE
 ш е с	TT	0	monosyllabic	FALSE
та ш о с	TT	0	disyllabic	FALSE
ши ш о с	TT	0	disyllabic	FALSE
ну ш о с	TT	0	disyllabic	FALSE
лу ш о с	TT	0	disyllabic	FALSE
хи ш о с	TT	0	disyllabic	FALSE
 ш е т	TT	0	monosyllabic	FALSE
ка ш о т	TT	0	disyllabic	FALSE
ха ш е т	TT	0	disyllabic	FALSE
си ш о т	TT	0	disyllabic	FALSE
зи ш е т	TT	0	disyllabic	FALSE
ба ш е т	TT	0	disyllabic	FALSE
ла ш е т	TT	0	disyllabic	FALSE
 ш е т	TT	0	monosyllabic	FALSE
би ш е т	TT	0	disyllabic	FALSE
 ш е т	TT	0	monosyllabic	FALSE
 ш е т	TT	0	monosyllabic	FALSE
га ш е т	TT	0	disyllabic	FALSE
 ш о т	TT	0	monosyllabic	FALSE
 ш о т	TT	0	monosyllabic	FALSE
 ш е т	TT	0	monosyllabic	FALSE
ба ш о т	TT	0	disyllabic	FALSE
гу ш е т	TT	0	disyllabic	FALSE
 ш о т	TT	0	monosyllabic	FALSE
пи ш о тв	TTR	1	disyllabic	TRUE
ри ш е тв	TTR	1	disyllabic	TRUE
су шт е в	TTR	2	disyllabic	TRUE
 ш о тв	TTR	1	monosyllabic	TRUE
ту шт е в	TTR	2	disyllabic	TRUE
та шт е в	TTR	2	disyllabic	TRUE
ра шт о х	TTT	2	disyllabic	FALSE
 шт е х	TTT	2	monosyllabic	FALSE
 ш о тх	TTT	1	monosyllabic	FALSE
 шт е х	TTT	2	monosyllabic	FALSE
 шт о ш	TTT	2	monosyllabic	FALSE
 ш о тш	TTT	1	monosyllabic	FALSE
 ш е тш	TTT	1	monosyllabic	FALSE
ла шт е ш	TTT	2	disyllabic	FALSE
 ш е х	TT	0	monosyllabic	FALSE
 ш е х	TT	0	monosyllabic	FALSE
 ш е х	TT	0	monosyllabic	FALSE
гу ш е х	TT	0	disyllabic	FALSE
 ш о х	TT	0	monosyllabic	FALSE
ра ш е х	TT	0	disyllabic	FALSE
жа ш о х	TT	0	disyllabic	FALSE
 ш е х	TT	0	monosyllabic	FALSE
ша ш о х	TT	0	disyllabic	FALSE
ху ш е х	TT	0	disyllabic	FALSE
ша ш е х	TT	0	disyllabic	FALSE
жи ш о х	TT	0	disyllabic	FALSE
 ш е х	TT	0	monosyllabic	FALSE
 ш е х	TT	0	monosyllabic	FALSE
ру ш о х	TT	0	disyllabic	FALSE
зи ш о х	TT	0	disyllabic	FALSE
му ш о х	TT	0	disyllabic	FALSE
ми ш е х	TT	0	disyllabic	FALSE
 ш е х	TT	0	monosyllabic	FALSE
 шх о в	TTR	2	monosyllabic	TRUE
 шх о в	TTR	2	monosyllabic	TRUE
 шх е в	TTR	2	monosyllabic	TRUE
га ш е хв	TTR	1	disyllabic	TRUE
 ш е хв	TTR	1	monosyllabic	TRUE
 шх е в	TTR	2	monosyllabic	TRUE
ру ш е хв	TTR	1	disyllabic	TRUE
 шх е в	TTR	2	monosyllabic	TRUE
пу ш о хв	TTR	1	disyllabic	TRUE
ши ш о хл	TTR	1	disyllabic	TRUE
ха ш о хл	TTR	1	disyllabic	TRUE
 ш е хл	TTR	1	monosyllabic	TRUE
пи шх о л	TTR	2	disyllabic	TRUE
 ш о хл	TTR	1	monosyllabic	TRUE
пу шх е л	TTR	2	disyllabic	TRUE
 ш е хл	TTR	1	monosyllabic	TRUE
 шх е л	TTR	2	monosyllabic	TRUE
 шх о л	TTR	2	monosyllabic	TRUE
ши ш о хм	TTR	1	disyllabic	TRUE
жи ш о хм	TTR	1	disyllabic	TRUE
су ш е хм	TTR	1	disyllabic	TRUE
ра ш е хм	TTR	1	disyllabic	TRUE
бу шх о м	TTR	2	disyllabic	TRUE
 шх о м	TTR	2	monosyllabic	TRUE
пу шх е м	TTR	2	disyllabic	TRUE
ги ш е хм	TTR	1	disyllabic	TRUE
 ш о хм	TTR	1	monosyllabic	TRUE
му ш о хм	TTR	1	disyllabic	TRUE
 ш е хс	TTT	1	monosyllabic	FALSE
 ш о хс	TTT	1	monosyllabic	FALSE
 шх о с	TTT	2	monosyllabic	FALSE
ки ш о хс	TTT	1	disyllabic	FALSE
 шх е с	TTT	2	monosyllabic	FALSE
 ш е хс	TTT	1	monosyllabic	FALSE
 ш о хс	TTT	1	monosyllabic	FALSE
 шх е с	TTT	2	monosyllabic	FALSE
 ш о хс	TTT	1	monosyllabic	FALSE
 ш е хф	TTT	1	monosyllabic	FALSE
ки шх о ф	TTT	2	disyllabic	FALSE
пи ш е хф	TTT	1	disyllabic	FALSE
ти шх е ф	TTT	2	disyllabic	FALSE
 ш е хф	TTT	1	monosyllabic	FALSE
 шх о ф	TTT	2	monosyllabic	FALSE
ту ш е хч	TTT	1	disyllabic	FALSE
 шх о ч	TTT	2	monosyllabic	FALSE
 ш о хч	TTT	1	monosyllabic	FALSE
 ш е хч	TTT	1	monosyllabic	FALSE
 ш о хч	TTT	1	monosyllabic	FALSE
 шх о ч	TTT	2	monosyllabic	FALSE
 ш е хч	TTT	1	monosyllabic	FALSE
 шх о ч	TTT	2	monosyllabic	FALSE
 ш е хш	TTT	1	monosyllabic	FALSE
