item	nak	nek	naknek
n e m z E s	0	21	0.000
n e m z e t	0	12400	0.000
n e m z e t s E g	0	736	0.000
n E p	0	24100	0.000
n E p e s	0	58	0.000
n E p e s s E g	0	1620	0.000
n E p i e s	0	99	0.000
n E p i e s s E g	0	66	0.000
n E p s E g	0	265	0.000
n E p sz e r UE s E g	0	1640	0.000
n E p t e l e n	0	50	0.000
n e v e d	0	670	0.000
n e v e l E s	0	2760	0.000
n e v e l OE	0	72	0.000
n e v e l t	0	40	0.000
n e v e s	0	26	0.000
n e v e t E s	0	432	0.000
n e v e t s E g	0	27	0.000
n e v e z e t e s	0	25	0.000
n e v e z e t t	0	103	0.000
n e v e z OE	0	23	0.000
n E v l e g e s	0	27	0.000
n E v t e l e n	0	180	0.000
n E v t e l e n s E g	0	25	0.000
n e v UE	0	15	0.000
n E z E s	0	75	0.000
n E z e t	0	645	0.000
n E z e t e k	0	500	0.000
n E z e t e m	0	26	0.000
n E z OE	0	566	0.000
n i g g e r	0	52	0.000
n i k k e l	0	29	0.000
n i n cs t e l e n	0	54	0.000
n i t r o g E n	0	76	0.000
n OE	0	4270	0.000
n OE i e s	0	38	0.000
n OE i e s s E g	0	4	0.000
n OE n e m UE	0	8	0.000
n oe v e k e d E s	0	4970	0.000
n oe v e k m E ny	0	86	0.000
n oe v e k v OE	0	13	0.000
n oe v e l E s	0	71	0.000
n oe v E ny	0	2530	0.000
n oe v E ny e k	0	2390	0.000
n oe v E ny z e t	0	249	0.000
n oe v E s	0	57	0.000
ny e g l e s E g	0	29	0.000
ny E l	0	60	0.000
ny e l e	0	169	0.000
ny e l E s	0	10	0.000
ny e l v e k	0	830	0.000
ny e l v UE	0	31	0.000
ny e r e g	0	75	0.000
ny e r e m E ny	0	163	0.000
ny e r E s	0	25	0.000
ny e r e s E g	0	564	0.000
ny e r E sz k e d E s	0	40	0.000
ny e r g e s	0	20	0.000
ny e r OE	0	16	0.000
ny e r s	0	201	0.000
ny e r t	0	20	0.000
ny e r t e s	0	3600	0.000
ny e r t e s e k	0	1510	0.000
ny e s t	0	20	0.000
ny oe g E s	0	13	0.000
ny UE g	0	64	0.000
ny ue zs g E s	0	51	0.000
o b e l i sz k	0	31	0.000
oe b l I t E s	0	9	0.000
oe b oe l	0	174	0.000
oe cs	0	22	0.000
oe cs k oe s	0	34	0.000
o k k e r	0	6	0.000
oe k oe l	0	46	0.000
oe k oe r	0	619	0.000
oe k oe r s E g	0	37	0.000
oe l d oe k l E s	0	118	0.000
oe l e b	0	28	0.000
oe l e l E s	0	141	0.000
oe l e l g e t E s	0	34	0.000
oe l e l k e z E s	0	15	0.000
oe l E s	0	64	0.000
oe l t E s	0	15	0.000
oe l t oe ny	0	46	0.000
oe l t oe z e t	0	111	0.000
oe l t oe z k oe d E s	0	118	0.000
oe l t oe z oe t t	0	70	0.000
oe ly v	0	22	0.000
oe m l e n g E s	0	21	0.000
oe n b e cs ue l E s	0	64	0.000
oe n e l E g ue l t	0	16	0.000
oe n e l e m z E s	0	20	0.000
oe n h i t t	0	26	0.000
oe n h i t t s E g	0	32	0.000
oe n j e l oe l t	0	6	0.000
oe n k E n t e l e n	0	15	0.000
oe n k E n t e s	0	931	0.000
oe n k E ny	0	339	0.000
oe n k I v ue l e t	0	18	0.000
oe n t e l t s E g	0	31	0.000
oe n t E s	0	16	0.000
oe n t oe t t	0	13	0.000
oe n t v E ny	0	13	0.000
oe n v E d e l e m	0	185	0.000
oe n z E s	0	505	0.000
oe n z e t l e n s E g	0	64	0.000
oe n z OE	0	57	0.000
o p e r e t t	0	156	0.000
oe r d oe g	0	3290	0.000
oe r d oe n g oe s	0	23	0.000
oe r d oe n g oe s s E g	0	12	0.000
oe r e g	0	4240	0.000
oe r e g e b b	0	331	0.000
oe r e g e d E s	0	205	0.000
oe r e g e k	0	1600	0.000
oe r e g e m	0	43	0.000
oe r e g e s	0	28	0.000
oe r e g s E g	0	143	0.000
OE r i z e t	0	6	0.000
oe r m E ny	0	118	0.000
oe r oe k	0	601	0.000
oe r oe k l E s	0	137	0.000
oe r oe k l e t e s	0	25	0.000
oe r oe k oe s	0	569	0.000
oe r oe k s E g	0	914	0.000
oe r oe m	0	2210	0.000
oe r oe m oe k	0	369	0.000
oe r oe m t e l e n	0	24	0.000
OE r s	0	22	0.000
OE r s E g	0	43	0.000
OE r ue l e t	0	39	0.000
OE r ue l t	0	115	0.000
OE r ue l t s E g	0	54	0.000
oe r v e n d e t e s	0	750	0.000
oe r v e n d e z E s	0	37	0.000
oe r v E ny	0	129	0.000
o r v l oe v E sz	0	21	0.000
OE s	0	12	0.000
OE s oe k	0	29	0.000
oe s sz e s	0	536	0.000
oe s sz k E p	0	60	0.000
oe s sz t e r m e l E s	0	19	0.000
oe s v E ny	0	252	0.000
oe s v E ny e k	0	32	0.000
OE sz	0	36	0.000
OE sz i n t e s E g	0	28	0.000
OE sz i n t E t l e n	0	11	0.000
O sz oe v e t s E g	0	134	0.000
oe sz t oe k E l E s	0	15	0.000
oe sz t oe n	0	480	0.000
oe sz t oe n oe k	0	240	0.000
oe sz t oe n oe s	0	60	0.000
oe sz t oe n z E s	0	215	0.000
oe sz t oe n z OE	0	19	0.000
oe sz v E r	0	76	0.000
oe t	0	629	0.000
oe t l e t	0	6850	0.000
oe t l e t e k	0	465	0.000
oe t l e t e s	0	280	0.000
oe t l e t e s s E g	0	14	0.000
oe t oe s	0	115	0.000
oe t v e n	0	103	0.000
oe t v oe z e t	0	45	0.000
oe v	0	247	0.000
oe v E i k	0	63	0.000
oe v e z e t	0	725	0.000
OE z	0	15	0.000
oe z oe n	0	40	0.000
oe z v e gy	0	754	0.000
oe z v e gy s E g	0	15	0.000
p A c i e n s	0	1580	0.000
p a r a m E t e r	0	706	0.000
p a r f ue m	0	78	0.000
p a r v e n ue	0	33	0.000
p e ch	0	91	0.000
p e ch e s	0	61	0.000
p e cs E t	0	148	0.000
p e j	0	17	0.000
p E k s E g	0	79	0.000
p e n E sz	0	52	0.000
p e n g e	0	132	0.000
p E n i sz	0	65	0.000
p e n ny	0	24	0.000
p E n z	0	5570	0.000
p E n z e m	0	45	0.000
p E n z e s	0	24	0.000
p E n z t e l e n s E g	0	40	0.000
p E p	0	21	0.000
p e p e cs e l E s	0	14	0.000
p e r c	0	629	0.000
p e r c e k	0	212	0.000
p e r e c	0	54	0.000
p e r e k	0	1260	0.000
p e r e m	0	44	0.000
p e r e s	0	14	0.000
p e r e s k e d E s	0	97	0.000
p e r g a m e n	0	48	0.000
p e r m a n e n s	0	24	0.000
p e r m e t e z	0	190	0.000
p e r s e ly	0	29	0.000
p e r v e r z	0	254	0.000
p e s t i s	0	108	0.000
p e t e	0	17	0.000
p e t OE f i	0	84	0.000
p e t r e zs e ly e m	0	49	0.000
p e ty h ue d t	0	12	0.000
p e zs g E s	0	63	0.000
p i c i	0	490	0.000
p i h e	0	13	0.000
p i h e n E s	0	531	0.000
p i h e n OE	0	16	0.000
p i h e n t e t E s	0	13	0.000
p i k k e ly	0	16	0.000
p i k n i k	0	44	0.000
p i l l e	0	25	0.000
p i l l E r	0	152	0.000
p i n g v i n	0	78	0.000
p i n ty	0	33	0.000
p i p i	0	46	0.000
p i s i	0	11	0.000
p i t e	0	31	0.000
p i t i	0	27	0.000
p i t i A n e r	0	37	0.000
p l E d	0	7	0.000
p oe cs	0	56	0.000
p oe k h e n d i	0	28	0.000
p oe k h e n d i s E g	0	11	0.000
p o l l e n	0	15	0.000
p oe r	0	83	0.000
p oe r g E s	0	53	0.000
p oe r g e t E s	0	16	0.000
p o t e n s	0	15	0.000
p oe t ty	0	19	0.000
p oe t ty oe s	0	9	0.000
p r e c e d e n s	0	136	0.000
p r e c e d e n s e k	0	11	0.000
p r e c I z	0	148	0.000
p r E m	0	23	0.000
p r e m i e r	0	358	0.000
p r E r i	0	32	0.000
p r E s	0	12	0.000
p r e s b i t e r	0	107	0.000
p r E s e l E s	0	7	0.000
p r e sz t I zs	0	149	0.000
p r E z l i	0	20	0.000
p r I m	0	60	0.000
p r i m i t I v s E g	0	26	0.000
p r o p e l l e r	0	17	0.000
p r o t E z i s	0	22	0.000
p r UE d	0	7	0.000
p sz i ch E	0	118	0.000
p u l O v e r	0	13	0.000
p ue n k oe s d	0	592	0.000
p ue r E	0	26	0.000
p ue s p oe k s E g	0	663	0.000
r e a g e n s	0	8	0.000
r e c e p t	0	265	0.000
r e c e p t j e	0	233	0.000
r e f e r e n s	0	117	0.000
r e f l e k s	0	105	0.000
r e f l e k s e k	0	110	0.000
r e f r E n	0	37	0.000
r E g e n	0	6	0.000
r e g E ny	0	3430	0.000
r e g E ny e s	0	43	0.000
r E g E sz e t	0	91	0.000
r e g g e l	0	214	0.000
r E g i e s	0	110	0.000
r E g i s E g	0	125	0.000
r E g i s E g e k	0	65	0.000
r e g i sz t e r	0	129	0.000
r e j t e k	0	17	0.000
r e j t E ly	0	313	0.000
r e j t E ly e s	0	384	0.000
r e j t e t t	0	50	0.000
r e j t j e l e z E s	0	43	0.000
r e j t v E ny	0	138	0.000
r e k e d t	0	24	0.000
r e k e d t s E g	0	18	0.000
r e k e sz	0	62	0.000
r e l E	0	46	0.000
r E m	0	1300	0.000
r e m e g E s	0	36	0.000
r e m e k	0	379	0.000
r e m e k e l	0	377	0.000
r e m E l t	0	9	0.000
r e m E ny	0	897	0.000
r e m E ny e k	0	199	0.000
r e m E ny s E g	0	447	0.000
r e m E ny t e l e n	0	3820	0.000
r E m e s	0	80	0.000
r e m e t e	0	472	0.000
r E m ue l e t	0	106	0.000
r e n d	0	5780	0.000
r e n d e k	0	585	0.000
r e n d e l E s	0	250	0.000
r e n d e l e t	0	3500	0.000
r e n d e l k e z E s	0	1600	0.000
r e n d e l k e z OE	0	74	0.000
r e n d e l l e n e s	0	107	0.000
r e n d e l t	0	32	0.000
r e n d e l t e t E s	0	360	0.000
r e n d e s	0	219	0.000
r e n d E sz e t	0	26	0.000
r e n d e t l e n s E g	0	98	0.000
r e n d e z E s	0	621	0.000
r e n d e z e t t	0	458	0.000
r e n d e z OE	0	479	0.000
r e n d e z OE s E g	0	22	0.000
r e n d j e	0	11100	0.000
r e n d sz e r e s	0	273	0.000
r e n d sz e r e s s E g	0	33	0.000
r e n d UE	0	120	0.000
r e n g E s	0	50	0.000
r e n g e t e g	0	212	0.000
r e p e d E s	0	39	0.000
r e p e d E s e k	0	40	0.000
r e p e sz	0	9	0.000
r e p t E r	0	89	0.000
r e p ue l E s	0	307	0.000
r E s	0	189	0.000
r e s t	0	98	0.000
r e s t s E g	0	37	0.000
r E sz e g	0	400	0.000
r E sz e g e s	0	52	0.000
r E sz e g s E g	0	133	0.000
r E sz e k	0	15400	0.000
r E sz e s	0	100	0.000
r E sz e s e d E s	0	214	0.000
r E sz e s I t E s	0	9	0.000
r e sz k e t E s	0	12	0.000
r E sz l e g	0	535	0.000
r E sz l e g e s	0	66	0.000
r E sz l e t	0	499	0.000
r E sz l e t e k	0	620	0.000
r E sz l e t e s	0	189	0.000
r E sz l e t e s s E g	0	12	0.000
r E sz l e t e z E s	0	41	0.000
r E sz l e t e z e t t	0	30	0.000
r E sz v E ny	0	1120	0.000
r E sz v E ny e k	0	452	0.000
r E sz v E ny e s	0	287	0.000
r E t	0	312	0.000
r E t e g	0	3810	0.000
r E t e g e z E s	0	16	0.000
r E t e g z OE d E s	0	10	0.000
r e t e k	0	97	0.000
r e t e sz	0	9	0.000
r e t t e g E s	0	140	0.000
r e t t e n e t e s	0	276	0.000
r E v	0	45	0.000
r e v o l v e r	0	28	0.000
r E z	0	227	0.000
r e z g E s	0	131	0.000
r e z i d e n s	0	62	0.000
r e zs i m	0	625	0.000
r i b i	0	12	0.000
r i b i z l i	0	25	0.000
r i d e g	0	297	0.000
r i d e g s E g	0	21	0.000
r I m	0	118	0.000
r I m e l E s	0	19	0.000
r i p o r t e r	0	778	0.000
r i zs	0	177	0.000
r oe g	0	152	0.000
r oe g b i	0	19	0.000
r oe g t oe n z E s	0	121	0.000
r oe g t oe n z oe t t	0	34	0.000
r oe g z I t E s	0	142	0.000
r oe g z I t e t t	0	168	0.000
r oe h oe g E s	0	21	0.000
r oe n k	0	23	0.000
r oe n t g e n	0	31	0.000
r o s s e b b	0	10	0.000
r o s sz h i sz e m UE	0	25	0.000
r oe v i d e b b	0	275	0.000
r oe v i d I t E s	0	100	0.000
r oe v i d s E g	0	33	0.000
r ue gy	0	36	0.000
r u l e t t	0	10	0.000
s a t oe b b i	0	15	0.000
s e b e k	0	138	0.000
s e b e s	0	37	0.000
s e b e s s E g	0	590	0.000
s e b e s s E g e k	0	47	0.000
s e b e s ue l t e k	0	161	0.000
s e b E sz e t	0	142	0.000
s E f	0	25	0.000
s e g E d	0	301	0.000
s e g E d l e t	0	98	0.000
s e g E ly	0	343	0.000
s e g E ly e z E s	0	55	0.000
s e g g	0	38	0.000
s e g I t E s	0	111	0.000
s e g I t OE	0	77	0.000
s e g I t s E g	0	1770	0.000
s e j k	0	131	0.000
s e j t E s	0	87	0.000
s e j t e t E s	0	13	0.000
s e k E ly	0	25	0.000
s e k E ly e s	0	79	0.000
s e k r e s ty E s	0	57	0.000
s e l e j t	0	121	0.000
s e l e j t e s	0	37	0.000
s e ly e m	0	62	0.000
s e ly m e s	0	33	0.000
s e m l e g e s	0	738	0.000
s e m l e g e s s E g	0	81	0.000
s e m m i s	0	3050	0.000
s e m m i s E g	0	277	0.000
s e m m i s s E g	0	12	0.000
s e p r UE	0	18	0.000
s e r d ue l E s	0	16	0.000
s e r d ue l OE	0	20	0.000
s e r e g	0	2070	0.000
s e r e g e k	0	1530	0.000
s e r e g E ly	0	24	0.000
s E r e l e m	0	269	0.000
s E r e l m e s	0	840	0.000
s e r E ny	0	14	0.000
s e r k e n t E s	0	21	0.000
s e r l e g	0	42	0.000
s E r t	0	20	0.000
s e r t E s	0	251	0.000
s E r t E s	0	2510	0.000
s E r t e t t	0	545	0.000
s E r t OE	0	192	0.000
s E r ue l E s	0	464	0.000
s E r ue l E s e k	0	2490	0.000
s E r ue l t	0	403	0.000
s E r v	0	38	0.000
s i c c	0	29	0.000
s I e l E s	0	121	0.000
s i e t E s	0	21	0.000
s i e t s E g	0	173	0.000
s i h e d e r	0	52	0.000
s i k e r	0	9410	0.000
s i k e r e s	0	13000	0.000
s i k e r t e l e n	0	1500	0.000
s i k k	0	42	0.000
s i k k e s	0	15	0.000
s i m i	0	84	0.000
s i m l i s	0	12	0.000
s I n	0	117	0.000
s I n e k	0	90	0.000
s i n t E r	0	58	0.000
s k i c c	0	11	0.000
s k r i b l e r	0	15	0.000
s l e p p	0	15	0.000
s m i n k	0	57	0.000
s m i r g l i	0	30	0.000
s o f OE r	0	135	0.000
s o k sz I n UE s E g	0	50	0.000
s oe n t E s	0	10	0.000
s oe r	0	684	0.000
s oe r E t	0	7	0.000
s oe t E t e b b	0	268	0.000
s oe t E t s E g	0	711	0.000
s oe v E ny	0	282	0.000
s p a g e t t i	0	13	0.000
s p A n i e l	0	31	0.000
s p i c c e s	0	11	0.000
s p i c l i	0	53	0.000
s p i c l i s k e d E s	0	47	0.000
s t E g	0	17	0.000
s t e r i l	0	136	0.000
s t e r l i n g	0	18	0.000
s t e w a r d e s s	0	43	0.000
s t i k l i	0	12	0.000
s t r E b e r	0	83	0.000
s ue g E r	0	33	0.000
s ue k e t	0	434	0.000
s ue k e t e l E s	0	4	0.000
s ue k e t s E g	0	24	0.000
s ue l e t l e n s E g	0	35	0.000
s ue l ly e d E s	0	86	0.000
s ue l t	0	56	0.000
s ue l t e k	0	18	0.000
s ue n	0	154	0.000
s ue r g e t E s	0	61	0.000
s ue r g e t OE	0	44	0.000
s ue r g oe ny	0	21	0.000
s ue r g OE s	0	86	0.000
s UE r I t E s	0	10	0.000
s UE r UE	0	38	0.000
s UE r UE s E g	0	31	0.000
s ue s ue	0	43	0.000
s ue t e m E ny	0	204	0.000
s ue t E s	0	69	0.000
s ue t OE	0	15	0.000
s ue v e g	0	39	0.000
s v E d	0	132	0.000
s v i n d l e r	0	28	0.000
s v i n d l i	0	10	0.000
sz a k E r t OE k	0	300	0.000
sz a k sz e r UE s E g	0	14	0.000
sz a k sz e r UE t l e n	0	24	0.000
sz A m UE z e t E s	0	18	0.000
sz e b b	0	1740	0.000
sz E d e l g E s	0	25	0.000
sz e d e r	0	32	0.000
sz e d E s	0	51	0.000
sz E d ue l E s	0	26	0.000
sz E f	0	21	0.000
sz e g E ly	0	69	0.000
sz e g E ny	0	5630	0.000
sz e g E ny e k	0	6660	0.000
sz e g E ny e s	0	449	0.000
sz e g E ny s E g	0	597	0.000
sz e g E s	0	19	0.000
sz e g m e n s	0	836	0.000
sz E gy e n	0	582	0.000
sz E gy e n k e z E s	0	22	0.000
sz E gy e n l e t e s	0	389	0.000
sz E gy e n l OE s	0	12	0.000
sz E gy e n t e l e n	0	34	0.000
sz E k e k	0	155	0.000
sz e k E r	0	290	0.000
sz E k l e t	0	41	0.000
sz e k r E ny	0	285	0.000
sz e l e k	0	782	0.000
sz e l E n	0	41	0.000
sz e l e p	0	140	0.000
sz e l e s	0	70	0.000
sz E l e s	0	439	0.000
sz E l e s s E g	0	130	0.000
sz e l e t	0	112	0.000
sz e l I d	0	376	0.000
sz e l I d s E g	0	123	0.000
sz e l l e m	0	4650	0.000
sz e l l e m e s	0	476	0.000
sz e l l e m e s s E g	0	45	0.000
sz e l l e m t e l e n	0	18	0.000
sz e l l e m UE	0	35	0.000
sz E l s OE s E g	0	11	0.000
sz E l s OE s E g e k	0	16	0.000
sz e l v E ny	0	103	0.000
sz e m	0	11000	0.000
sz e m cs E s	0	11	0.000
sz e m e	0	7570	0.000
sz e m e k	0	691	0.000
sz e m E l ly E	0	14	0.000
sz e m e l v E ny e k	0	16	0.000
sz e m E ly	0	26600	0.000
sz e m E ly i s E g	0	2900	0.000
sz e m E ly z e t	0	1820	0.000
sz e m e m	0	2750	0.000
sz e m E r m e s	0	110	0.000
sz e m E r m e s s E g	0	23	0.000
sz e m e s	0	251	0.000
sz e m E sz e t	0	17	0.000
sz e m e sz t e r	0	42	0.000
sz e m e t	0	74	0.000
sz e m E t	0	697	0.000
sz e m e t e l E s	0	87	0.000
sz e m e t e s	0	106	0.000
sz e m f E ny v e sz t E s	0	305	0.000
sz e m l E l E s	0	19	0.000
sz e m l E l e t	0	2870	0.000
sz e m l E l e t e s	0	32	0.000
sz e m l E l OE	0	122	0.000
sz e m l E l OE d E s	0	20	0.000
sz e m l E l OE d OE	0	18	0.000
sz e m l E l t e t E s	0	73	0.000
sz e m oe l cs	0	20	0.000
sz e m oe l d oe k	0	23	0.000
sz e m t e l e n	0	109	0.000
sz e m t e l e n s E g	0	119	0.000
sz e m UE	0	10	0.000
sz E n	0	242	0.000
sz e n d e r g E s	0	9	0.000
sz e n d v i cs	0	74	0.000
sz e n i l i s	0	17	0.000
sz e n ny	0	96	0.000
sz e n ny e s	0	59	0.000
sz e n ny e z E s	0	236	0.000
sz e n ny e z e t t s E g	0	23	0.000
sz e n ny e z OE	0	22	0.000
sz e n ny e z OE d E s	0	17	0.000
sz e n t	0	4840	0.000
sz e n t e k	0	1940	0.000
sz e n t e l E s	0	9	0.000
sz e n t e l m E ny e k	0	16	0.000
sz e n t e l t	0	11	0.000
sz e n t E ly	0	277	0.000
sz e n t e s I t e t t	0	7	0.000
sz e n t s E g	0	476	0.000
sz e n t s E g e k	0	86	0.000
sz e n v e d E ly	0	1510	0.000
sz e n v e d E ly e s	0	105	0.000
sz e n v e d E s	0	2440	0.000
sz e n v e d E s e k	0	247	0.000
sz e n v e d e t t	0	50	0.000
sz e n v e d OE	0	56	0.000
sz e n v e l g E s	0	15	0.000
sz e n v t e l e n	0	32	0.000
sz e n v t e l e n s E g	0	12	0.000
sz E p	0	9740	0.000
sz E p I t E s	0	29	0.000
sz E p s E g	0	1800	0.000
sz e r e cs e n	0	71	0.000
sz e r e k	0	595	0.000
sz e r e l E s	0	77	0.000
sz e r e l m e s e k	0	549	0.000
sz e r e l t	0	13	0.000
sz e r e l v E ny	0	129	0.000
sz e r e l v E ny e k	0	89	0.000
sz e r e n cs E m	0	324	0.000
sz e r e n cs E s e b b	0	531	0.000
sz e r E ny e b b	0	127	0.000
sz e r E ny s E g	0	107	0.000
sz e r e p	0	1750	0.000
sz e r e p e k	0	357	0.000
sz e r e p e m	0	26	0.000
sz e r e p l E s	0	449	0.000
sz e r e p l OE	0	260	0.000
sz e r e p l OE k	0	378	0.000
sz e r e t e t e	0	5660	0.000
sz e r e t e t t	0	121	0.000
sz e r e t k e z E s	0	133	0.000
sz e r e t OE	0	42	0.000
sz e r k e sz t E s	0	258	0.000
sz e r k e sz t OE	0	380	0.000
sz e r k e sz t OE s E g	0	165	0.000
sz e r k e z e t e	0	12200	0.000
sz e r k e z e t UE	0	32	0.000
sz e r p e n t i n	0	14	0.000
sz e r UE	0	26	0.000
sz e r v	0	5280	0.000
sz e r v e k	0	6280	0.000
sz e r v e s	0	69	0.000
sz e r v e z E s	0	710	0.000
sz e r v e z k e d E s	0	194	0.000
sz e r v i z	0	239	0.000
sz e r z e m E ny	0	140	0.000
sz e r z E s	0	123	0.000
sz e r z e t	0	209	0.000
sz e r z e t e s	0	1570	0.000
sz e r z e t e s s E g	0	74	0.000
sz e r z e t t	0	17	0.000
sz e r z OE	0	616	0.000
sz e r z OE d E s	0	912	0.000
sz e sz	0	224	0.000
sz e sz E ly	0	132	0.000
sz e sz E ly e s	0	103	0.000
sz e t t	0	103	0.000
sz e t t e r	0	13	0.000
sz e k s	0	627	0.000
sz e k s e p i l	0	8	0.000
sz e k s i s	0	300	0.000
sz i f i l i sz	0	41	0.000
sz i g e t	0	1970	0.000
sz i g e t e l E s	0	89	0.000
sz i g e t e l t	0	12	0.000
sz i l u e t t	0	18	0.000
sz i l v e sz t e r	0	306	0.000
sz I n e s	0	297	0.000
sz I n E sz e t	0	219	0.000
sz I n E sz n OE	0	167	0.000
sz I n e z E s	0	47	0.000
sz I n e z e t	0	11	0.000
sz I n e z e t UE	0	11	0.000
sz i n g l i	0	116	0.000
sz I n l e l E s	0	28	0.000
sz i n t	0	3740	0.000
sz I n t e l e n	0	128	0.000
sz i n t E z i s	0	188	0.000
sz I n UE	0	51	0.000
sz i r E n	0	25	0.000
sz i sz e g E s	0	20	0.000
sz I v e k	0	382	0.000
sz I v E ly e s	0	50	0.000
sz I v e m	0	2790	0.000
sz I v e s	0	21	0.000
sz I v e s s E g	0	99	0.000
sz I v t e l e n	0	81	0.000
sz I v UE	0	10	0.000
sz l e n g	0	108	0.000
sz oe g e k	0	56	0.000
sz oe g l e t	0	24	0.000
sz oe g l e t e s	0	59	0.000
sz oe k d e l E s	0	31	0.000
sz oe k e v E ny	0	131	0.000
sz OE l OE	0	107	0.000
sz o n e t t	0	59	0.000
sz OE ny e g	0	11	0.000
sz oe r f	0	17	0.000
sz oe r ny	0	708	0.000
sz oe r ny e t e g	0	414	0.000
sz oe r ny sz ue l oe t t	0	20	0.000
sz oe r ny UE	0	44	0.000
sz oe r ny UE s E g	0	34	0.000
sz oe r p	0	44	0.000
sz oe sz	0	40	0.000
sz oe v e g	0	5240	0.000
sz oe v e g e l E s	0	15	0.000
sz oe v E s	0	62	0.000
sz oe v e t e k	0	170	0.000
sz oe v e t k e z E s	0	88	0.000
sz oe v e v E ny	0	26	0.000
sz oe v e v E ny e s	0	35	0.000
sz t r i p t I z	0	13	0.000
sz UE k	0	514	0.000
sz UE k e b b	0	20	0.000
sz UE k I t E s	0	12	0.000
sz UE k oe l k oe d OE	0	15	0.000
sz UE k oe s	0	140	0.000
sz ue k s E g	0	420	0.000
sz ue k s E g e s s E g	0	63	0.000
sz ue k s E g l e t	0	782	0.000
sz ue k s E g l e t e k	0	1750	0.000
sz ue k s E g t e l e n	0	742	0.000
sz ue l E s	0	354	0.000
sz ue l E sz e t	0	65	0.000
sz ue l e t E s UE	0	13	0.000
sz ue l e t e t t	0	192	0.000
sz ue l OE	0	687	0.000
sz ue n e t	0	504	0.000
sz ue n e t e l E s	0	47	0.000
sz ue n t e l e n	0	9	0.000
sz UE r E s	0	32	0.000
sz ue r e t	0	112	0.000
sz ue r k e s E g	0	56	0.000
sz ue r k ue l e t	0	31	0.000
sz UE r OE	0	34	0.000
sz UE z	0	82	0.000
sz ue z e s s E g	0	70	0.000
sz v i t	0	11	0.000
t a n k e r	0	18	0.000
t e e n d OE	0	30	0.000
t e e n d OE k	0	34	0.000
t E g e ly	0	13	0.000
t e h E n	0	644	0.000
t e h e t s E g	0	2280	0.000
t e j	0	599	0.000
t e j e s	0	15	0.000
t e k e r cs	0	171	0.000
t e k i n t E ly	0	2700	0.000
t e k i n t E ly e s	0	269	0.000
t e k i n t e t	0	455	0.000
t e k i n t e t e	0	689	0.000
t E l	0	2640	0.000
t e l e	0	271	0.000
t e l e k	0	590	0.000
t e l e p	0	561	0.000
t e l I t e t t	0	131	0.000
t e l I t e t t s E g	0	42	0.000
t e l j e s	0	2240	0.000
t e l j e s I t E s	0	535	0.000
t e l j e s I t e t t	0	640	0.000
t e l j e s I t m E ny	0	2710	0.000
t e l j e s I t OE	0	25	0.000
t e l j e s s E g	0	267	0.000
t e l t	0	91	0.000
t e m e t E s	0	131	0.000
t e m e t OE	0	59	0.000
t e n g e ly	0	354	0.000
t e n g e ly e	0	776	0.000
t e n g e ly e k	0	80	0.000
t e n g e r	0	3060	0.000
t e n g e r e k	0	191	0.000
t e n g e r E sz e k	0	265	0.000
t e n g e r E sz e t	0	32	0.000
t e n i sz	0	78	0.000
t E ny	0	6260	0.000
t E ny e k	0	2610	0.000
t e ny E r	0	72	0.000
t e ny E sz e t	0	79	0.000
t e ny E sz t E s	0	123	0.000
t e ny E sz t OE	0	170	0.000
t E ny e z OE	0	587	0.000
t E ny k e d E s	0	123	0.000
t E ny l e g e s	0	38	0.000
t e p s i	0	28	0.000
t E r d	0	97	0.000
t e r e	0	2540	0.000
t e r e m t E s	0	942	0.000
t e r e m t m E ny	0	752	0.000
t e r e m t OE	0	104	0.000
t e r e p	0	603	0.000
t E r E s	0	17	0.000
t e r h e l E s	0	998	0.000
t e r h e l t	0	178	0.000
t e r h e s	0	542	0.000
t e r h e s s E g	0	258	0.000
t e r I t E s	0	12	0.000
t E r I t E s	0	109	0.000
t e r j e d e l m e s	0	51	0.000
t e r j e d e l m UE	0	11	0.000
t e r j e d E s	0	238	0.000
t e r j e sz k e d E s	0	279	0.000
t e r j e sz t	0	10	0.000
t e r j e sz t E s	0	194	0.000
t e r j e sz t e t t	0	13	0.000
t e r j e sz t OE	0	14	0.000
t E r k E p E sz e t	0	35	0.000
t E r k E p e z E s	0	29	0.000
t e r m E k e k	0	4010	0.000
t e r m E k e ny	0	379	0.000
t e r m E k e ny s E g	0	173	0.000
t e r m e l E k e ny	0	11	0.000
t e r m e l E s	0	1650	0.000
t e r m e l OE	0	417	0.000
t e r m E ny	0	136	0.000
t e r m E ny e k	0	91	0.000
t e r m E s	0	430	0.000
t e r m E sz e t	0	5670	0.000
t e r m E sz e t e s	0	15400	0.000
t e r m E sz e t UE	0	73	0.000
t e r m e sz t OE	0	10	0.000
t e r m e t	0	26	0.000
t e r r i e r	0	46	0.000
t E r s E g	0	2520	0.000
t e r ue l e t e	0	20300	0.000
t e r ue l e t e k	0	3200	0.000
t e r v	0	6410	0.000
t e r v e k	0	4060	0.000
t e r v e z e t	0	889	0.000
t e r v e z e t t	0	505	0.000
t e r v e z OE	0	114	0.000
t e r v ue n k	0	100	0.000
t e s p e d E s	0	24	0.000
t e s t	0	7910	0.000
t e s t e	0	10900	0.000
t e s t e k	0	618	0.000
t e s t e s	0	23	0.000
t e s t ue l e t	0	7880	0.000
